,0
2380,41515
2381,732625
2382,957766
2383,500365
2384,969819
2385,1275514
2386,41254
2387,893882
2388,470385
2389,1378860
2390,573851
2391,436328
2392,1291671
2393,952664
2394,690076
2395,1047171
2396,428970
2397,821089
2398,412106
2399,970914
2400,893205
2401,1042694
2402,1112715
2403,1269598
2404,453177
2405,682975
2406,400060
2407,1370474
2408,1398887
2409,40834
2410,1009372
2411,451292
2412,4445658
2413,472349
2414,475974
2415,581222
2416,742031
2417,1044162
2418,1019273
2419,918969
2420,634182
2421,468212
2422,423044
2423,747660
2424,1252623
2425,882279
2426,1008276
2427,1366087
2428,680941
2429,42689
2430,679801
2431,41378
2432,844157
2433,471950
2434,256123
2435,705345
2436,791063
2437,40820
2438,221940
2439,427183
2440,664618
2441,1278180
2442,468354
2443,736727
2444,41647
2445,992654
2446,461926
2447,1006117
2448,1192382
2449,461733
2450,838436
2451,1388518
2452,1007522
2453,427082
2454,382307
2455,566753
2456,4756142
2457,421896
2458,1371724
2459,1122137
2460,568649
2461,427901
2462,669371
2463,754937
2464,1445245
2465,2475208
2466,198927
2467,294993
2468,1111854
2469,40977
2470,565747
2471,759994
2472,1112673
2473,4364446
2474,487572
2475,1047606
2476,756506
2477,41024
2478,395680
2479,438228
2480,1049455
2481,838334
2482,630611
2483,180953
2484,785191
2485,41476
2486,85086
2487,40721
2488,775506
2489,647568
2490,1073234
2491,837658
2492,1008448
2493,1181574
2494,1140013
2495,1261584
2496,601736
2497,961168
2498,1111983
2499,952647
2500,40969
2501,40797
2502,779584
2503,1111871
2504,520880
2505,436215
2506,4493006
2507,41328
2508,762999
2509,40702
2510,449625
2511,728143
2512,94408
2513,789752
2514,933311
2515,1006539
2516,409028
2517,927559
2518,400108
2519,497536
2520,40802
2521,1115018
2522,694527
2523,617211
2524,682050
2525,818136
2526,1044495
2527,494615
2528,571269
2529,1047823
2530,1219018
2531,573982
2532,414666
2533,1399046
2534,4416511
2535,41456
2536,494680
2537,681108
2538,102796
2539,675024
2540,712704
2541,742023
2542,1142568
2543,1111862
2544,1280681
2545,493382
2546,1044400
2547,702180
2548,693940
2549,696423
2550,271514
2551,403412
2552,479699
2553,1398879
2554,393868
2555,40886
2556,41560
2557,271854
2558,891353
2559,963377
2560,1392597
2561,449449
2562,975660
2563,981338
2564,41351
2565,568122
2566,468288
2567,1045101
2568,1048093
2569,2000001
2570,837744
2571,40991
2572,40845
2573,756398
2574,429077
2575,777805
2576,817907
2577,1291675
2578,1112608
2579,4428462
2580,40771
2581,400127
2582,596002
2583,1045066
2584,41552
2585,669968
2586,718294
2587,426966
2588,689088
2589,717951
2590,41018
2591,566568
2592,419405
2593,841312
2594,420049
2595,41202
2596,679434
2597,461731
2598,803412
2599,4463965
2600,799215
2601,846889
2602,489374
2603,1049596
2604,1371653
2605,839510
2606,4552644
2607,1342606
2608,419416
2609,435359
2610,1219305
2611,584082
2612,1008493
2613,841726
2614,418372
2615,615754
2616,63867
2617,178806
2618,880600
2619,988873
2620,1243576
2621,4463975
2622,461837
2623,1231421
2624,922161
2625,624756
2626,253243
2627,639432
2628,574633
2629,1045492
2630,491890
2631,817533
2632,1009639
2633,467974
2634,494560
2635,469687
2636,420327
2637,37662
2638,1261619
2639,407327
2640,453238
2641,580750
2642,424513
2643,460264
2644,1405665
2645,1297266
2646,41652
2647,471489
2648,470805
2649,417592
2650,673781
2651,41041
2652,1221705
2653,683503
2654,1370473
2655,678329
2656,840308
2657,1048688
2658,41471
2659,573992
2660,843914
2661,1219140
2662,839861
2663,4522317
2664,419519
2665,518194
2666,660790
2667,933353
2668,40912
2669,1115646
2670,465167
2671,1189793
2672,40983
2673,400459
2674,573981
2675,714214
2676,839555
2677,1040619
2678,469695
2679,422884
2680,402515
2681,418675
2682,474349
2683,279542
2684,917786
2685,741192
2686,586398
2687,843828
2688,440085
2689,404182
2690,469761
2691,592365
2692,1320467
2693,41496
2694,1254791
2695,503046
2696,532840
2697,1049296
2698,581276
2699,1181573
2700,406139
2701,1115019
2702,40876
2703,430458
2704,491882
2705,392088
2706,714105
2707,40766
2708,478949
2709,466910
2710,425094
2711,432596
2712,452783
2713,574893
2714,419042
2715,840710
2716,94838
2717,948998
2718,271699
2719,838464
2720,422881
2721,41657
2722,1044309
2723,679707
2724,466927
2725,1399043
2726,4298771
2727,586670
2728,580545
2729,689584
2730,88730
2731,251617
2732,817516
2733,702054
2734,436347
2735,40807
2736,671693
2737,803141
2738,1344886
2739,1284449
2740,464969
2741,417885
2742,395409
2743,41571
2744,41366
2745,994674
2746,211517
2747,266185
2748,449839
2749,1261583
2750,671696
2751,431200
2752,633997
2753,757854
2754,1226472
2755,721249
2756,1045530
2757,476842
2758,706642
2759,654835
2760,343287
2761,597536
2762,1101314
2763,411833
2764,574106
2765,268559
2766,1045094
2767,565061
2768,41589
2769,417757
2770,430472
2771,678983
2772,842466
2773,419554
2774,41396
2775,253754
2776,1378921
2777,471693
2778,412510
2779,464957
2780,468231
2781,893242
2782,521528
2783,1392747
2784,1044311
2785,1097462
2786,1243980
2787,41205
2788,708263
2789,423993
2790,252007
2791,425022
2792,710852
2793,698793
2794,1323285
2795,417680
2796,1309163
2797,567064
2798,992413
2799,1008755
2800,808108
2801,914139
2802,851995
2803,1309421
2804,471721
2805,648623
2806,742192
2807,469672
2808,839811
2809,294998
2810,93021
2811,724707
2812,581122
2813,453124
2814,690023
2815,861022
2816,994627
2817,970905
2818,780004
2819,696425
2820,813344
2821,995991
2822,496806
2823,470893
2824,902855
2825,1338387
2826,1372001
2827,417770
2828,478517
2829,41470
2830,569666
2831,411712
2832,592125
2833,660952
2834,647569
2835,4474094
2836,980218
2837,1390697
2838,4504323
2839,447310
2840,1370456
2841,901085
2842,1112541
2843,226043
2844,1008528
2845,281106
2846,1286610
2847,574218
2848,1077598
2849,1008779
2850,1112713
2851,451121
2852,1049528
2853,1228548
2854,4667996
2855,422910
2856,84227
2857,634242
2858,496772
2859,1144176
2860,661241
2861,1057083
2862,945326
2863,404438
2864,1006642
2865,586389
2866,420274
2867,604026
2868,1043418
2869,1009517
2870,424012
2871,585352
2872,4708967
2873,632977
2874,1305917
2875,1273250
2876,94831
2877,81610
2878,391892
2879,1331271
2880,909909
2881,930796
2882,661290
2883,745518
2884,1009535
2885,451399
2886,414585
2887,709430
2888,1291672
2889,1044202
2890,273654
2891,478643
2892,712689
2893,767272
2894,829740
2895,4346060
2896,596004
2897,1112711
2898,493916
2899,929791
2900,842171
2901,426277
2902,40857
2903,416114
2904,740615
2905,208103
2906,467052
2907,795756
2908,1278926
2909,472251
2910,94354
2911,813355
2912,577390
2913,817914
2914,638850
2915,961176
2916,1165733
2917,841523
2918,450437
2919,400511
2920,666892
2921,970907
2922,1009752
2923,4681792
2924,779538
2925,786971
2926,1363102
2927,4322000
2928,447660
2929,41025
2930,523240
2931,762997
2932,305698
2933,840536
2934,2382709
2935,425023
2936,468249
2937,765879
2938,970602
2939,1182700
2940,41330
2941,893960
2942,941380
2943,771138
2944,468100
2945,40945
2946,616348
2947,922232
2948,719863
2949,674499
2950,807021
2951,584615
2952,656538
2953,1192683
2954,762361
2955,537133
2956,712763
2957,41073
2958,41090
2959,1355076
2960,271516
2961,929763
2962,596006
2963,480640
2964,41606
2965,1259207
2966,41487
2967,40727
2968,676383
2969,772921
2970,1047516
2971,962361
2972,594856
2973,252119
2974,739620
2975,977759
2976,468218
2977,1272225
2978,471782
2979,299322
2980,390377
2981,427094
2982,85562
2983,573364
2984,422977
2985,957911
2986,803206
2987,451359
2988,1004920
2989,716462
2990,422949
2991,648615
2992,932457
2993,977490
2994,41356
2995,767098
2996,1245329
2997,1372000
2998,41286
2999,592364
3000,1412524
3001,4830642
3002,566603
3003,1101342
3004,986661
3005,1402762
3006,181914
3007,422968
3008,436322
3009,788501
3010,1392591
3011,591736
3012,540727
3013,1048527
3014,1262889
3015,1278046
3016,4504878
3017,1177784
3018,451397
3019,420187
3020,688269
3021,1371649
3022,838969
3023,1006684
3024,776413
3025,689969
3026,432393
3027,840222
3028,793863
3029,41170
3030,230629
3031,356795
3032,427105
3033,840324
3034,478611
3035,467512
3036,40730
3037,1398970
3038,40752
3039,1431114
3040,420300
3041,1173486
3042,564857
3043,4393318
3044,40767
3045,927137
3046,1412483
3047,505665
3048,905043
3049,400085
3050,581803
3051,957249
3052,460066
3053,41275
3054,89296
3055,429001
3056,1111908
3057,932122
3058,258150
3059,425995
3060,452771
3061,633996
3062,1110939
3063,4528842
3064,424968
3065,41511
3066,468279
3067,428995
3068,500317
3069,419571
3070,41191
3071,468179
3072,493751
3073,731273
3074,426312
3075,153028
3076,424515
3077,639375
3078,913018
3079,40706
3080,252331
3081,620067
3082,819332
3083,1008001
3084,466456
3085,500509
3086,724706
3087,1435290
3088,450144
3089,420144
3090,843218
3091,500609
3092,1111900
3093,494609
3094,4535508
3095,84913
3096,427102
3097,438253
3098,41106
3099,957720
3100,471568
3101,502953
3102,573777
3103,1214042
3104,977477
3105,1045403
3106,1378903
3107,469540
3108,400128
3109,795757
3110,493814
3111,926561
3112,807143
3113,447109
3114,494452
3115,567132
3116,888118
3117,464931
3118,41145
3119,840430
3120,1008326
3121,1042108
3122,497694
3123,699666
3124,471570
3125,709432
3126,764041
3127,4436152
3128,594620
3129,1111661
3130,4507680
3131,41655
3132,1008662
3133,661238
3134,1008537
3135,1206877
3136,447707
3137,1008056
3138,893908
3139,471892
3140,688545
3141,455514
3142,471698
3143,567032
3144,893113
3145,41640
3146,405655
3147,418659
3148,422828
3149,521529
3150,197351
3151,1009434
3152,1048091
3153,981316
3154,1405758
3155,793515
3156,540775
3157,739485
3158,1387077
3159,765113
3160,571271
3161,740958
3162,502952
3163,962498
3164,1112825
3165,1354086
3166,436324
3167,40717
3168,1399035
3169,417772
3170,257919
3171,277649
3172,587757
3173,1387177
3174,414928
3175,441248
3176,4559882
3177,469202
3178,41134
3179,468171
3180,467146
3181,520876
3182,1354532
3183,1399041
3184,279236
3185,1320710
3186,503145
3187,970123
3188,692682
3189,941548
3190,1101337
3191,1378902
3192,1047843
3193,601111
3194,951701
3195,194183
3196,1263272
3197,1286652
3198,478757
3199,632543
3200,838460
3201,843119
3202,1371999
3203,478950
3204,708719
3205,565733
3206,445115
3207,1111796
3208,1177720
3209,1291673
3210,1338465
3211,1346485
3212,4299304
3213,660749
3214,944952
3215,1200927
3216,540824
3217,813524
3218,795773
3219,580532
3220,1329922
3221,501962
3222,714488
3223,931689
3224,423019
3225,1006707
3226,40900
3227,660699
3228,1007581
3229,1313572
3230,1378827
3231,43300
3232,1344487
3233,627804
3234,445419
3235,1048990
3236,581646
3237,440063
3238,487469
3239,1002720
3240,653807
3241,1398883
3242,1398890
3243,253753
3244,481530
3245,571077
3246,803181
3247,803927
3248,461757
3249,41447
3250,369097
3251,1070673
3252,1200024
3253,427020
3254,929792
3255,708718
3256,980583
3257,844126
3258,915257
3259,1009704
3260,468023
3261,222453
3262,41374
3263,224865
3264,843042
3265,1044991
3266,1112865
3267,1199716
3268,447659
3269,94980
3270,1005003
3271,904952
3272,1100417
3273,699681
3274,1009198
3275,740612
3276,1269616
3277,1314620
3278,1387174
3279,440014
3280,40865
3281,252300
3282,273295
3283,730945
3284,418661
3285,477382
3286,745102
3287,252020
3288,1006257
3289,1044414
3290,420173
3291,257805
3292,400143
3293,452856
3294,824565
3295,746561
3296,224872
3297,1412164
3298,624638
3299,1189792
3300,417799
3301,478609
3302,942677
3303,1223273
3304,477391
3305,41223
3306,302580
3307,838286
3308,869524
3309,252186
3310,715271
3311,1008162
3312,660987
3313,921497
3314,1049632
3315,623424
3316,929578
3317,1100383
3318,927647
3319,975192
3320,41389
3321,450529
3322,40839
3323,447666
3324,468206
3325,1117970
3326,491638
3327,40759
3328,578916
3329,709541
3330,891639
3331,94830
3332,260225
3333,445965
3334,1227971
3335,40990
3336,979300
3337,478610
3338,1209253
3339,910923
3340,1272455
3341,742298
3342,957724
3343,601598
3344,41032
3345,839505
3346,420159
3347,471462
3348,1338216
3349,432400
3350,1199961
3351,468251
3352,425082
3353,975933
3354,933120
3355,467997
3356,613591
3357,838744
3358,1209723
3359,944959
3360,1233445
3361,422936
3362,1246979
3363,41131
3364,95220
3365,256254
3366,644512
3367,411821
3368,615780
3369,41489
3370,405697
3371,481541
3372,840159
3373,739479
3374,1372004
3375,472253
3376,41365
3377,567191
3378,910071
3379,41037
3380,580776
3381,431207
3382,648262
3383,41554
3384,838461
3385,782443
3386,806534
3387,453017
3388,570123
3389,1183564
3390,580678
3391,797897
3392,1354766
3393,161029
3394,615553
3395,693621
3396,471133
3397,90453
3398,420090
3399,648488
3400,846800
3401,41377
3402,468142
3403,745052
3404,417618
3405,1142530
3406,745581
3407,661239
3408,1049551
3409,811140
3410,1007686
3411,453158
3412,485210
3413,419514
3414,581282
3415,885597
3416,839945
3417,1195475
3418,1271046
3419,1322669
3420,4417900
3421,41160
3422,453253
3423,596503
3424,468139
3425,422880
3426,4453518
3427,1370483
3428,669370
3429,1049611
3430,416134
3431,261360
3432,932563
3433,613632
3434,996301
3435,910036
3436,1127133
3437,721276
3438,943413
3439,1209237
3440,41358
3441,431377
3442,840881
3443,893675
3444,1138856
3445,565702
3446,705699
3447,957731
3448,979323
3449,1197718
3450,1374275
3451,422143
3452,881032
3453,420158
3454,611623
3455,1302959
3456,684235
3457,837765
3458,1234852
3459,817415
3460,839474
3461,924310
3462,1112696
3463,2034028
3464,647218
3465,542280
3466,484372
3467,721118
3468,803381
3469,41514
3470,41237
3471,571281
3472,782091
3473,844110
3474,1206356
3475,1234870
3476,469772
3477,41249
3478,615729
3479,977528
3480,422826
3481,411777
3482,972211
3483,1275273
3484,1377942
3485,85563
3486,838999
3487,651693
3488,683494
3489,41637
3490,838827
3491,471680
3492,666875
3493,1111735
3494,469201
3495,652090
3496,569962
3497,471571
3498,731969
3499,1118421
3500,789471
3501,1209255
3502,439589
3503,469671
3504,427088
3505,1112693
3506,374713
3507,1255107
3508,464880
3509,1043940
3510,1044989
3511,1199628
3512,447726
3513,427908
3514,521717
3515,581815
3516,766192
3517,433032
3518,521993
3519,668712
3520,592250
3521,40824
3522,254810
3523,921032
3524,1108418
3525,4528844
3526,480639
3527,468146
3528,817966
3529,838828
3530,579628
3531,578883
3532,632942
3533,977475
3534,1286641
3535,431068
3536,258771
3537,679575
3538,661240
3539,533026
3540,734467
3541,1296648
3542,41111
3543,1008903
3544,1039243
3545,436198
3546,461881
3547,1112195
3548,565081
3549,771403
3550,1008843
3551,1437865
3552,208214
3553,420334
3554,838671
3555,373839
3556,596516
3557,649249
3558,922004
3559,1009197
3560,1351062
3561,740617
3562,1290941
3563,1426457
3564,4432514
3565,697687
3566,1044068
3567,1103820
3568,41345
3569,703032
3570,400059
3571,586272
3572,699175
3573,1243978
3574,4757371
3575,521605
3576,441274
3577,79679
3578,924354
3579,1042703
3580,41407
3581,737544
3582,1172014
3583,893371
3584,4411751
3585,803407
3586,468292
3587,521726
3588,1225283
3589,1398958
3590,1398960
3591,422966
3592,41530
3593,669485
3594,743800
3595,77785
3596,257780
3597,502982
3598,911876
3599,1043591
3600,1046675
3601,1049376
3602,318552
3603,41173
3604,90208
3605,491668
3606,841723
3607,971076
3608,1122147
3609,278850
3610,451123
3611,716630
3612,803195
3613,1045113
3614,487592
3615,595932
3616,2000101
3617,493952
3618,1235117
3619,1372005
3620,40855
3621,843829
3622,420149
3623,944390
3624,977489
3625,1398907
3626,439924
3627,1112987
3628,784774
3629,1112462
3630,224869
3631,1138852
3632,592064
3633,823961
3634,1162629
3635,2000124
3636,422924
3637,466521
3638,1254893
3639,409061
3640,885670
3641,40782
3642,80989
3643,317811
3644,968484
3645,1272436
3646,40739
3647,41028
3648,306005
3649,1345702
3650,650824
3651,653683
3652,840615
3653,496777
3654,1184889
3655,1273328
3656,1371729
3657,811116
3658,4315847
3659,452545
3660,1045866
3661,481540
3662,471140
3663,949641
3664,1171882
3665,654811
3666,788196
3667,843670
3668,888162
3669,933225
3670,1334089
3671,675865
3672,585213
3673,733142
3674,942293
3675,952154
3676,1387188
3677,1395858
3678,470768
3679,586671
3680,756120
3681,627458
3682,259338
3683,640988
3684,931078
3685,1112116
3686,4433889
3687,261434
3688,521698
3689,617224
3690,425043
3691,397402
3692,432567
3693,493740
3694,1346348
3695,507221
3696,915107
3697,533123
3698,1047063
3699,1399021
3700,421362
3701,416165
3702,943991
3703,4453528
3704,1045853
3705,1239075
3706,426351
3707,257769
3708,4539434
3709,464128
3710,721686
3711,451396
3712,1209779
3713,374720
3714,477459
3715,95347
3716,451809
3717,432576
3718,4319755
3719,708772
3720,471049
3721,528175
3722,904573
3723,893166
3724,471940
3725,882283
3726,660960
3727,1008916
3728,707755
3729,1072954
3730,1371730
3731,645882
3732,751631
3733,978221
3734,1112676
3735,1252694
3736,1270686
3737,451394
3738,1008678
3739,1181557
3740,461892
3741,40831
3742,1328316
3743,963396
3744,743092
3745,1348100
3746,160966
3747,669497
3748,425078
3749,447314
3750,673070
3751,1291681
3752,1346481
3753,4473828
3754,4676655
3755,41230
3756,41150
3757,41246
3758,391773
3759,992652
3760,226052
3761,1367068
3762,1049698
3763,455361
3764,40992
3765,404667
3766,591797
3767,1206357
3768,494682
3769,431209
3770,840873
3771,521633
3772,818938
3773,840197
3774,1398889
3775,521650
3776,908405
3777,1118418
3778,4640741
3779,471153
3780,41050
3781,421343
3782,574839
3783,724728
3784,838190
3785,802392
3786,1006724
3787,657807
3788,1338476
3789,2003365
3790,276109
